ID,Name,Price,ImageURL,ProductType,DateTime,EventID,Supplier
205224790,AllSaints Vince leather chunky chelsea boots in black,£199.00,images.asos-media.com/products/allsaints-vince-leather-chunky-chelsea-boots-in-black/205224790-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205970505,Calvin Klein Leather Trainers in black,£91.00,images.asos-media.com/products/calvin-klein-leather-trainers-in-black/205970505-1-blackeggshellbrightwhite,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
203682866,Jack & Jones leather lace up boots with chunky sole in black,£66.50,images.asos-media.com/products/jack-jones-leather-lace-up-boots-with-chunky-sole-in-black/203682866-1-anthracite,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
203992638,Dr Martens Church quad 5 eye boots black vintage smooth leather,£190.00,images.asos-media.com/products/dr-martens-church-quad-5-eye-boots-black-vintage-smooth-leather/203992638-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
204165269,ASRA Saxby fisherman sandals in black leather,£48.50,images.asos-media.com/products/asra-saxby-fisherman-sandals-in-black-leather/204165269-1-blackleather,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
204421966,Fred Perry leather loafer in black,£149.00,images.asos-media.com/products/fred-perry-leather-loafer-in-black/204421966-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205196467,Timberland spinrt trekker super ox boots in black nubuck leather,£125.00,images.asos-media.com/products/timberland-spinrt-trekker-super-ox-boots-in-black-nubuck-leather/205196467-1-blacknubuck,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
20594566,Kickers kick hi boots in black leather,£95.00,images.asos-media.com/products/kickers-kick-hi-boots-in-black-leather/20594566-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
23211813,ASOS DESIGN oxford shoes in black leather with toe cap,£36.00,images.asos-media.com/products/asos-design-oxford-shoes-in-black-leather-with-toe-cap/23211813-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
201186588,Birkenstock Arizona sandals in black Oiled Leather,£95.00,images.asos-media.com/products/birkenstock-arizona-sandals-in-black-oiled-leather/201186588-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205315366,The North Face Back-To-Berkeley IV waterproof leather hiking boots in black,£155.00,images.asos-media.com/products/the-north-face-back-to-berkeley-iv-waterproof-leather-hiking-boots-in-black/205315366-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205969011,Levi's Drive leather trainer with logo in black,£65.00,images.asos-media.com/products/levis-drive-leather-trainer-with-logo-in-black/205969011-1-fullblack,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205082101,Walk London Sully derby shoes in black leather,£75.00,images.asos-media.com/products/walk-london-sully-derby-shoes-in-black-leather/205082101-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
203066267,ASRA Fowler chunky loafers in black polished leather,£70.00,images.asos-media.com/products/asra-fowler-chunky-loafers-in-black-polished-leather/203066267-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
204109956,ASOS DESIGN lace up shoes with apron seam detail in black leather,£43.50,images.asos-media.com/products/asos-design-lace-up-shoes-with-apron-seam-detail-in-black-leather/204109956-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205082281,Walk London Element snow boots in black leather,£85.00,images.asos-media.com/products/walk-london-element-snow-boots-in-black-leather/205082281-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
